...1,UniqueID,LM.flux,LM.C0,LM.Ct,LM.slope,LM.MAE,LM.RMSE,LM.AICc,LM.SE,LM.se.rel,LM.r2,LM.p.val,HM.flux,HM.C0,HM.Ci,HM.slope,HM.MAE,HM.RMSE,HM.AICc,HM.SE,HM.se.rel,HM.r2,HM.k,C0,Ct,MDF,prec,flux.term,nb.obs,k.max,k.mult,g.fact,HM.diagnose,LM.diagnose,best.flux,model,quality.check,HM.score,LM.score,RMSE.lim,MAE.lim,SE.lim,g.limit,g.reverse,k.ratio.lim,p.val.lim,MDF.lim,warn.nb.obs,gastype,dataset
70,CD2_C_RE_18jul,0.137232287,350.7222607,352.4964695,0.008064585,0.225100509,0.286613267,80.94873939,0.005165963,3.764393334,0.762080774,1.96E-70,0.257839164,350.4952956,352.9684688,0.015152162,0.212123847,0.270045188,56.70465757,0.031155612,12.08335142,0.788792253,0.006126608,350.04825,352.35422,0.030799381,0.4,17.01665799,221,0.020161463,1,1.878852049,NA,NA,0.257839164,HM,Intercept,0,4,0.4,0.4,0.026906912,2,0.5,1,0.05,0.031,60,N2O,20240718_N2O
71,CD2_F_NEE_18jul,0.003857266,348.324138,348.3668736,2.26E-04,0.191962229,0.249793746,18.22018258,0.005666265,146.8984922,-0.002847184,0.496872182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348.23151,348.39337,0.035913487,0.4,17.05890654,190,5.65E-04,1,NA,HM.flux is NA,NA,0,LM,HM.flux is NA,NA,NA,0.4,0.4,0.02901905,2,0.5,1,0.05,0.036,60,N2O,20240718_N2O
72,CD2_F_RE_18jul,0.013207962,350.2220875,350.295843,7.76E-04,0.218438477,0.265473395,24.05886285,0.016809895,127.270927,-0.004044031,0.43400448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350.30417,350.48938,0.0708849,0.4,17.01237604,96,0.001940934,1,NA,HM.flux is NA,NA,0,LM,HM.flux is NA,NA,NA,0.4,0.4,0.040824829,2,0.5,1,0.05,0.071,60,N2O,20240718_N2O
73,CG3_C_NEE_18jul,0.028062154,342.5014666,342.7981026,0.001647978,0.187797659,0.240008574,3.188154469,0.005846401,20.83375715,0.109083173,3.34E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.49628,343.00247,0.037631464,0.4,17.02823727,181,0.004119944,1,NA,HM.flux is NA,MDF (LM),0,LM,HM.flux is NA,NA,NA,0.4,0.4,0.029731766,2,0.5,1,0.05,0.038,60,N2O,20240718_N2O
74,CG3_C_RE_18jul,0.058384243,342.801837,343.3982544,0.003427686,0.174989726,0.217681383,-30.88415355,0.005580235,9.557776227,0.384000528,3.69E-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.66309,343.31168,0.038932882,0.4,17.0331359,175,0.008569215,1,NA,HM.flux is NA,NA,0.058384243,LM,HM.flux is NA,NA,NA,0.4,0.4,0.030237158,2,0.5,1,0.05,0.039,60,N2O,20240718_N2O
75,CG3_F_NEE_18jul,0.055581223,343.2948753,343.715852,0.003263385,0.177616613,0.229128604,-7.988184645,0.009191665,16.53735608,0.216116117,1.51E-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.9935,343.73349,0.052405441,0.4,17.03176825,130,0.008158463,1,NA,HM.flux is NA,NA,0.055581223,LM,HM.flux is NA,NA,NA,0.4,0.4,0.035082321,2,0.5,1,0.05,0.052,60,N2O,20240718_N2O
76,CG3_F_RE_18jul,0.065428178,342.1899299,343.265679,0.003841961,0.190078959,0.235657527,-8.771035539,0.002961953,4.527029642,0.634916475,3.26E-63,0.06590797,342.1885887,410.1056011,0.003870134,0.190140463,0.235689214,-6.637189092,0.011900348,18.05600681,0.634818996,5.70E-05,342.29742,343.32022,0.024241838,0.4,17.02989152,281,0.009604902,1,1.007333113,NA,NA,0.06590797,HM,AICc | Intercept,1,3,0.4,0.4,0.023861999,2,0.5,1,0.05,0.024,60,N2O,20240718_N2O
77,CG4_C_NEE_18jul,1.956908926,339.4180209,368.1742931,0.115025089,0.614619858,0.748612848,573.0585826,0.011139251,0.569226854,0.991964352,4.61E-263,1.966353742,339.3939407,2889.698385,0.115580245,0.624857137,0.757942345,581.3414705,0.045227883,2.300088866,0.991764585,4.53E-05,340.75,369.34421,0.027112172,0.4,17.01288779,251,0.287562722,1,1.004826395,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.966353742,HM,RMSE | AICc,2,2,0.4,0.4,0.025247776,2,0.5,1,0.05,0.027,60,N2O,20240718_N2O
78,CG4_C_RE_18jul,3.075290464,342.3890687,392.84921,0.180860721,0.527625405,0.659471102,567.5549449,0.008320523,0.270560547,0.997961784,0,3.337517012,341.6861205,673.5691575,0.196282511,0.476641379,0.57702187,494.8209713,0.030912884,0.926224005,0.998439574,5.91E-04,342.63745,390.98181,0.024290913,0.4,17.00363927,280,0.452151803,1,1.085268872,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),3.337517012,HM,NA,0,4,0.4,0.4,0.023904572,2,0.5,1,0.05,0.024,60,N2O,20240718_N2O
79,CG4_F_NEE_18jul,0.636384575,343.7866997,347.0012028,0.037377943,0.200333237,0.246476609,9.499517989,0.018124688,2.848071592,0.934740498,2.27E-52,0.639970946,343.7836014,594.1820921,0.037588588,0.200749967,0.246825449,11.94425533,0.072610525,11.34590965,0.934557255,1.50E-04,344.23364,347.33276,0.078278949,0.4,17.02567137,87,0.093444858,1,1.005635541,Noise (HM.SE),NA,0.639970946,HM,SE | AICc | Intercept,2,2,0.4,0.4,0.042884501,2,0.5,1,0.05,0.078,60,N2O,20240718_N2O
80,CG4_F_RE_18jul,0.760940365,338.4222597,346.4649328,0.044681517,0.227616859,0.283704331,63.73553565,0.006911636,0.908301876,0.985365891,2.30E-166,0.765161846,338.4145663,978.6714318,0.044929398,0.229305642,0.28540149,67.98629815,0.027877543,3.64335245,0.985191802,7.02E-05,338.16293,346.64828,0.037636058,0.4,17.03031615,181,0.111703793,1,1.005547717,NA,NA,0.765161846,HM,AICc,1,3,0.4,0.4,0.029731766,2,0.5,1,0.05,0.038,60,N2O,20240718_N2O
81,HD1_C_NEE_18jul,0.020468998,345.7610972,346.0187168,0.001198231,0.214460359,0.269688542,53.18040917,0.005046627,24.65498019,0.066756862,6.98E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.737,346.2099,0.031634598,0.4,17.08268317,217,0.002995577,1,NA,HM.flux is NA,MDF (LM),0,LM,HM.flux is NA,NA,NA,0.4,0.4,0.027153769,2,0.5,1,0.05,0.032,60,N2O,20240718_N2O
82,HD1_C_RE_18jul,0.041702428,346.0204022,346.3844058,0.002442977,0.207127139,0.265714467,34.24604995,0.008610639,20.64781333,0.130971808,3.19E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.63635,346.12909,0.045520893,0.4,17.07033498,150,0.006107441,1,NA,HM.flux is NA,NA,0,LM,HM.flux is NA,NA,NA,0.4,0.4,0.032659863,2,0.5,1,0.05,0.046,60,N2O,20240718_N2O
83,HD1_F_NEE_18jul,0.285842901,349.5921082,354.476565,0.016727592,0.203204659,0.256867555,41.09294539,0.003042162,1.06427751,0.967980938,9.93E-220,0.33639828,349.4533671,366.8058695,0.019686104,0.195327501,0.249753834,26.69107738,0.013346796,3.96755781,0.96972986,0.001134482,349.11798,354.42917,0.023328476,0.4,17.0881086,293,0.041818979,1,1.176864209,NA,NA,0.33639828,HM,NA,0,4,0.4,0.4,0.02336825,2,0.5,1,0.05,0.023,60,N2O,20240718_N2O
84,HD1_F_RE_18jul,0.228163178,346.4750352,348.4123086,0.013360506,0.219512696,0.271377188,39.65935376,0.009163527,4.01621663,0.810200223,4.87E-54,0.2285981,346.4743073,662.1907957,0.013385974,0.219587331,0.271529877,41.93827417,0.036654753,16.03458347,0.809989433,4.24E-05,347.47775,348.66272,0.046787493,0.4,17.0774349,146,0.033401266,1,1.001906191,NA,NA,0.2285981,HM,AICc | Intercept,1,3,0.4,0.4,0.033104236,2,0.5,1,0.05,0.047,60,N2O,20240718_N2O
85,HD2_C_NEE_18jul,0.790039566,346.3888954,351.7117355,0.046285566,0.216847975,0.271740175,33.13315891,0.01297339,1.642118996,0.969914472,8.50E-89,0.793237556,346.3850363,878.0148249,0.046472925,0.217276207,0.272655242,36.05916548,0.052082406,6.565801791,0.969713991,8.74E-05,346.6799,352.2222,0.058857968,0.4,17.0688106,116,0.115713916,1,1.004047885,Noise (HM.SE),NA,0.793237556,HM,SE | AICc,2,2,0.4,0.4,0.037139068,2,0.5,1,0.05,0.059,60,N2O,20240718_N2O
86,HD2_C_RE_18jul,0.766348236,348.8212636,359.3818159,0.044938521,0.322408941,0.397018579,239.8219572,0.0064967,0.847747752,0.983390431,1.93E-210,1.046719465,348.2204164,370.6051424,0.061379438,0.24179607,0.302590452,113.6951331,0.024970337,2.38558062,0.990351782,0.002742023,348.23938,358.73849,0.028903829,0.4,17.05325907,236,0.112346302,1,1.365853559,NA,NA,1.046719465,HM,NA,0,4,0.4,0.4,0.026037782,2,0.5,1,0.05,0.029,60,N2O,20240718_N2O
87,HD2_F_NEE_18jul,0.353576449,346.7481307,350.1716465,0.020748581,0.20077816,0.25819586,27.69551147,0.007169893,2.027819795,0.93643762,2.84E-100,0.357795053,346.7412819,487.9167055,0.020996137,0.200815758,0.258314768,29.94867264,0.028884079,8.072799967,0.93637947,1.49E-04,347.65515,350.17316,0.041062637,0.4,17.04099437,166,0.051871452,1,1.011931234,NA,NA,0.357795053,HM,AICc | Intercept,1,3,0.4,0.4,0.031046021,2,0.5,1,0.05,0.041,60,N2O,20240718_N2O
88,HD2_F_RE_18jul,0.280303134,346.7022495,349.1687149,0.016443103,0.214895093,0.270813754,40.17286986,0.008676508,3.095401721,0.87423247,3.50E-69,0.283227002,346.6978956,460.223327,0.016614622,0.214984092,0.270910427,42.391363,0.034906717,12.32464297,0.874143507,1.46E-04,346.73862,349.30139,0.045157223,0.4,17.04685167,151,0.041107757,1,1.010431092,NA,NA,0.283227002,HM,AICc,1,3,0.4,0.4,0.032551538,2,0.5,1,0.05,0.045,60,N2O,20240718_N2O
89,HG2_C_NEE_18jul,-0.132026106,346.7644037,345.9255697,-0.007766982,0.192595368,0.246177686,9.986200194,0.012857209,-9.738383932,0.49163327,1.26E-17,-0.154357379,346.7871318,343.697047,-0.009080712,0.191328017,0.24593469,11.92695557,0.05750624,-37.2552579,0.492636366,0.002938661,346.36887,345.9704,0.062379371,0.4,16.99837863,109,0.019417456,1,1.16914286,Noise (HM.SE),NA,-0.154357379,HM,SE | AICc | Intercept,2,2,0.4,0.4,0.038313051,2,0.5,1,0.05,0.062,60,N2O,20240718_N2O
90,HG2_C_RE_18jul,0.059997526,345.0119109,345.423916,0.003521411,0.19907985,0.249821275,13.74577375,0.011602224,19.33783814,0.180335906,9.83E-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.08008,344.98746,0.057755669,0.4,17.03792247,118,0.008803527,1,NA,HM.flux is NA,NA,0.059997526,LM,HM.flux is NA,NA,NA,0.4,0.4,0.036822985,2,0.5,1,0.05,0.058,60,N2O,20240718_N2O
91,HG2_F_NEE_18jul,0.055148722,350.9735774,351.8429177,0.003243807,0.23697498,0.298009892,118.161311,0.003992978,7.24038079,0.414534671,4.18E-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350.76398,351.96115,0.025280647,0.4,17.00123532,269,0.008109517,1,NA,HM.flux is NA,NA,0.055148722,LM,HM.flux is NA,NA,NA,0.4,0.4,0.02438843,2,0.5,1,0.05,0.025,60,N2O,20240718_N2O
92,HG2_F_RE_18jul,0.104280869,345.7889291,346.5799817,0.006132191,0.160985056,0.200021477,-43.31144336,0.008011627,7.682739278,0.566271703,3.41E-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.89355,346.84525,0.052324563,0.4,17.005483,130,0.015330477,1,NA,HM.flux is NA,NA,0.104280869,LM,HM.flux is NA,NA,NA,0.4,0.4,0.035082321,2,0.5,1,0.05,0.052,60,N2O,20240718_N2O
93,HG3_C_NEE_18jul,0.150371832,340.5257593,341.8795914,0.008848576,0.1771528,0.221770752,-20.68914384,0.006876297,4.572862599,0.75722592,8.48E-49,0.152027547,340.5232562,400.4258351,0.008946006,0.177240451,0.221799859,-18.54026553,0.027664408,18.19697041,0.757162627,1.49E-04,340.80319,342.15411,0.044140005,0.4,16.99390206,154,0.02212144,1,1.011010807,NA,NA,0.152027547,HM,AICc | Intercept,1,3,0.4,0.4,0.032232919,2,0.5,1,0.05,0.044,60,N2O,20240718_N2O
94,HG3_C_RE_18jul,0.092382698,341.0491235,342.249112,0.005429812,0.195843378,0.239929302,2.34832713,0.004294572,4.648675185,0.676306608,5.15E-56,0.09278824,341.0481748,452.2967649,0.005453648,0.195908614,0.239982986,4.521901428,0.017214226,18.55216345,0.676163675,4.90E-05,340.79523,342.12479,0.030655814,0.4,17.01397683,222,0.01357453,1,1.004389804,NA,NA,0.09278824,HM,AICc | Intercept,1,3,0.4,0.4,0.026846242,2,0.5,1,0.05,0.031,60,N2O,20240718_N2O
95,HG3_F_NEE_18jul,0.416565073,338.8266605,342.2803467,0.024494229,0.204708313,0.255478323,21.60102541,0.008958229,2.150499339,0.938757614,5.23E-87,0.499703213,338.7166107,349.8959998,0.029382792,0.20049703,0.250229782,17.82382864,0.040084917,8.021744817,0.94124809,0.0026283,339.00827,342.02551,0.04790609,0.4,17.00666204,142,0.061235572,1,1.199580198,NA,NA,0.499703213,HM,NA,0,4,0.4,0.4,0.033567254,2,0.5,1,0.05,0.048,60,N2O,20240718_N2O
96,HG3_F_RE_18jul,0.252576096,342.1731223,345.5599911,0.014854688,0.242365112,0.300105794,104.7224539,0.005123296,2.028416846,0.914203269,2.98E-123,0.331973859,342.0061587,349.919997,0.019524287,0.230744705,0.291242406,93.06391888,0.024358589,7.337502177,0.919196308,0.002467107,342.52728,345.21622,0.029699779,0.4,17.00312366,229,0.03713672,1,1.31435185,NA,NA,0.331973859,HM,Intercept,0,4,0.4,0.4,0.026432744,2,0.5,1,0.05,0.03,60,N2O,20240718_N2O
1,CD1_C_NEE_19jul,-3.926672254,390.6368123,341.8149304,-0.235854502,1.290267131,1.62571415,798.5501105,0.031406777,-0.799831885,0.986929812,3.22E-196,-5.728620487,394.0699442,303.4810567,-0.344088032,0.595955921,0.718514795,460.9587774,0.073523906,-1.283448719,0.997446917,0.003798347,394.38809,344.93378,0.280146495,3.5,16.64870599,208,0.067387,1,1.458899576,NA,NA,-5.728620487,HM,NA,0,4,3.5,3.5,0.242681336,2,0.5,1,0.05,0.28,60,CO2,20240719_CO2
2,CD1_C_RE_19jul,12.59736387,412.3349394,624.2162887,0.756719104,0.809823716,0.998059689,802.4385841,0.01226271,0.097343459,0.999734749,0,12.80931474,411.745069,6827.746618,0.769450917,0.849060535,1.013141028,812.925537,0.050343269,0.39302078,0.999726684,1.20E-04,413.2883,625.87549,0.20735127,3.5,16.64734483,281,0.216205458,1,1.016825018,NA,NA,12.80931474,HM,AICc,1,3,3.5,3.5,0.208792495,2,0.5,1,0.05,0.21,60,CO2,20240719_CO2
3,CD1_F_NEE_19jul,9.480242449,468.5340084,564.7134119,0.569108896,1.824579669,2.310868904,773.3757045,0.060519306,0.638372979,0.993159741,5.24E-184,9.548216109,468.416433,6611.272299,0.573189427,1.846873545,2.338494142,779.5139712,0.245803748,2.574342114,0.992996584,9.33E-05,474.18997,565.76678,0.34295978,3.5,16.65804648,170,0.162602542,1,1.007170034,NA,NA,9.548216109,HM,AICc,1,3,3.5,3.5,0.268437746,2,0.5,1,0.05,0.34,60,CO2,20240719_CO2
4,CD1_F_RE_19jul,12.94598987,428.3810955,517.7553568,0.777167489,1.047916237,1.400178067,413.4990906,0.065237943,0.503923945,0.997088127,1.30E-146,13.31448916,427.9631635,2060.774445,0.799289063,1.048595733,1.387055553,413.4606009,0.263034803,1.975553101,0.997142452,4.90E-04,429.40164,519.66949,0.5026095,3.5,16.65791487,116,0.222047854,1,1.028464358,NA,NA,13.31448916,HM,NA,0,4,3.5,3.5,0.324966842,2,0.5,1,0.05,0.5,60,CO2,20240719_CO2
5,CD2_C_NEE_19jul,-1.440323106,418.7888666,410.3914938,-0.086570854,0.712892181,0.86803029,256.6276525,0.05210443,-3.617551474,0.887227113,1.68E-47,-3.545024937,420.4189311,410.1698784,-0.2130743,0.544031243,0.647157233,201.2495248,0.305592751,-8.620327255,0.93731631,0.020789658,421.11142,411.13544,0.594196642,3.5,16.63750598,98,0.02473453,1,2.461270616,Exaggerated curvature (g-fact),Intercept (LM),-1.440323106,LM,g-fact. > 2 | Intercept (LM),0,4,3.5,3.5,0.353553391,2,0.5,1,0.05,0.59,60,CO2,20240719_CO2
6,CD2_C_RE_19jul,12.22484975,424.4635779,586.9509244,0.735236862,2.161002875,2.549141809,1051.594801,0.044590358,0.364751787,0.997068311,7.89E-281,14.47874107,419.6618489,978.5140955,0.870792228,1.073316544,1.4062243,789.5563309,0.111458433,0.769807487,0.999107848,0.00155818,421.80264,582.25989,0.262138812,3.5,16.62709037,222,0.210067675,1,1.184369654,NA,NA,14.47874107,HM,NA,0,4,3.5,3.5,0.234904619,2,0.5,1,0.05,0.26,60,CO2,20240719_CO2
7,CD2_F_NEE_19jul,6.165078667,426.7456775,484.9686721,0.370847099,1.587186066,1.990093675,672.0058412,0.058076066,0.942016621,0.986258127,2.28E-147,8.130033057,423.8456043,558.5949306,0.489044721,1.216341507,1.552757029,595.6961515,0.22232907,2.734663789,0.99163423,0.003629293,424.40091,484.80093,0.368260123,3.5,16.62431412,158,0.105956314,1,1.318723328,NA,NA,8.130033057,HM,NA,0,4,3.5,3.5,0.278445049,2,0.5,1,0.05,0.37,60,CO2,20240719_CO2
8,CD2_F_RE_19jul,17.29860887,436.5366315,517.7531153,1.041236972,2.230962451,2.660755633,385.1326928,0.22091213,1.277051417,0.987437051,3.62E-75,25.25062535,430.8727373,581.2322648,1.519884338,0.934388577,1.110190633,249.248844,0.486291922,1.925860905,0.997812859,0.010108334,431.92966,513.92462,0.736041924,3.5,16.6135177,79,0.297496278,1,1.459691097,Noise (HM.SE),NA,25.25062535,HM,SE,1,3,3.5,3.5,0.393780765,2,0.5,1,0.05,0.74,60,CO2,20240719_CO2
9,HD1_C_NEE_19jul,-3.214565395,418.2092973,365.3679322,-0.191454221,2.476315216,2.967369262,1399.765155,0.037435938,-1.164572306,0.963787952,3.93E-201,-6.239909751,425.3171238,353.6411791,-0.371638749,0.753455998,0.918660888,749.9062909,0.07631383,-1.222995729,0.996529274,0.005184986,427.94293,369.40253,0.21215125,3.5,16.79025605,278,0.054701206,1,1.941136354,NA,Intercept (LM),-6.239909751,HM,Intercept (LM),0,4,3.5,3.5,0.20991605,2,0.5,1,0.05,0.21,60,CO2,20240719_CO2
10,HD1_C_RE_19jul,5.316156172,441.7488947,532.9944398,0.316824809,2.697708912,3.083481802,1477.093024,0.036607862,0.688615257,0.986526663,1.09E-270,7.989268112,434.7600305,595.8651197,0.47613318,0.864246573,1.056801084,860.2197943,0.068021025,0.851404959,0.998417372,0.00295542,434.57898,527.38074,0.203211719,3.5,16.77948197,289,0.090521374,1,1.502827956,NA,NA,7.989268112,HM,NA,0,4,3.5,3.5,0.205882353,2,0.5,1,0.05,0.2,60,CO2,20240719_CO2
11,HD1_F_NEE_19jul,14.26525593,399.8211315,647.6329607,0.848670648,1.962009185,2.223014662,1305.715465,0.025897733,0.181544115,0.999038541,0,15.74563416,395.6341898,1766.94311,0.936741521,0.99285666,1.205188499,949.0055569,0.060380782,0.38347634,0.99971741,6.83E-04,399.23944,643.42615,0.200789413,3.5,16.80894228,293,0.242477328,1,1.103775091,NA,NA,15.74563416,HM,NA,0,4,3.5,3.5,0.204472183,2,0.5,1,0.05,0.2,60,CO2,20240719_CO2
12,HD1_F_RE_19jul,20.66411642,477.0776368,809.3357034,1.230585432,5.112517312,6.294223037,1772.235244,0.082374984,0.398637821,0.995727636,6.24E-293,26.10077352,463.2460826,1340.059889,1.554348175,1.500052606,1.943705981,1137.426337,0.121011082,0.46363025,0.999592577,0.001772723,462.91312,798.52026,0.216872169,3.5,16.79210226,271,0.351595838,1,1.263096519,NA,Noise (LM.RMSE) | Noise (LM.MAE),26.10077352,HM,NA,0,4,3.5,3.5,0.212609859,2,0.5,1,0.05,0.22,60,CO2,20240719_CO2
13,HD2_C_NEE_19jul,-1.380788696,396.6172105,384.9198251,-0.08296018,0.593288993,0.735209395,321.7940765,0.025230022,-1.827218171,0.955026138,2.13E-96,-1.400933813,396.6436007,0,-0.084170533,0.595729756,0.738646377,325.2366938,0.10221113,-7.295928517,0.954604714,2.12E-04,397.17719,384.16498,0.410239277,3.5,16.64399351,142,0.023702909,1,1.014589573,NA,NA,-1.400933813,HM,AICc,1,3,3.5,3.5,0.293713475,2,0.5,1,0.05,0.41,60,CO2,20240719_CO2
14,HD2_C_RE_19jul,9.366549282,432.6296647,591.3696085,0.562907602,3.4811389,4.037999384,1599.199373,0.049063949,0.523820971,0.992321451,2.21E-293,12.79563971,423.5942171,759.7721586,0.76898788,1.221699944,1.43016872,1013.773606,0.087690927,0.685318816,0.99903679,0.002287443,421.04391,587.38605,0.205789929,3.5,16.63958569,283,0.160830744,1,1.366099652,NA,Noise (LM.RMSE),12.79563971,HM,NA,0,4,3.5,3.5,0.208053404,2,0.5,1,0.05,0.21,60,CO2,20240719_CO2
15,HD2_F_NEE_19jul,12.88322405,439.0921233,634.4670455,0.77529731,4.117383428,5.074669858,1545.955587,0.072878715,0.565686932,0.992000212,2.10E-265,16.60274292,430.2195622,913.2294991,0.999133592,2.993397268,3.48575022,1357.977934,0.241748527,1.456075831,0.996225535,0.002068557,427.47052,633.25122,0.229881385,3.5,16.61714014,253,0.221513517,1,1.288710252,NA,Noise (LM.RMSE) | Noise (LM.MAE),16.60274292,HM,NA,0,4,3.5,3.5,0.220043115,2,0.5,1,0.05,0.23,60,CO2,20240719_CO2
16,HD2_F_RE_19jul,9.360133422,557.5326069,652.6814797,0.563011082,2.526896111,3.059587448,868.7989089,0.079969162,0.854359215,0.987813628,6.14E-163,10.55216299,555.5721927,997.6627264,0.634711541,2.479395755,2.921947206,855.2466089,0.333284082,3.158443273,0.988885411,0.001435705,559.45282,646.2865,0.342282124,3.5,16.62513176,170,0.160860309,1,1.127351771,NA,NA,10.55216299,HM,NA,0,4,3.5,3.5,0.268437746,2,0.5,1,0.05,0.34,60,CO2,20240719_CO2
17,CD1_C_NEE_19jul,-0.382134359,2027.172723,2022.421494,-0.022952796,0.110849596,0.137805454,-228.0794567,0.00266223,-0.696673835,0.99005262,1.97E-208,-0.39419837,2027.197445,1948.603667,-0.023677418,0.110550867,0.137362044,-227.3407626,0.010841912,-2.750369559,0.990116532,3.01E-04,2027.1656,2022.4924,0.048025113,0.6,16.64870599,208,0.038254661,1,1.031570077,NA,NA,-0.39419837,HM,AICc,1,3,0.6,0.6,0.041602515,2,0.5,1,0.05,0.048,60,CH4,20240719_CO2
18,CD1_C_RE_19jul,-0.491928453,2027.92192,2019.647929,-0.029549965,0.09658571,0.124575606,-367.0273716,0.001530604,-0.311143689,0.997296611,0,-0.499932735,2027.944405,1772.06507,-0.030030779,0.096667603,0.125067734,-362.7533148,0.006213053,-1.242777876,0.99727542,1.17E-04,2028.0905,2019.504,0.035545932,0.6,16.64734483,281,0.049249941,1,1.016271232,NA,NA,-0.499932735,HM,AICc,1,3,0.6,0.6,0.035792999,2,0.5,1,0.05,0.036,60,CH4,20240719_CO2
19,CD1_F_NEE_19jul,24.31693873,2192.792659,2439.494014,1.459771334,3.081952451,3.530810737,917.5030348,0.092468342,0.380263087,0.997562182,1.20E-221,24.72108037,2192.109542,9658.006915,1.484032381,3.082122102,3.549924339,921.4364643,0.375634782,1.519491772,0.997535957,1.99E-04,2199.021,2442.6516,0.058793105,0.6,16.65804648,170,2.432952223,1,1.016619758,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),24.72108037,HM,SE | AICc,2,2,0.6,0.6,0.046017899,2,0.5,1,0.05,0.059,60,CH4,20240719_CO2
20,CD1_F_RE_19jul,28.8414709,2043.676261,2242.786965,1.731397425,3.30491068,4.206165188,668.6879388,0.195976191,0.67949444,0.994718105,7.19E-132,30.52709457,2041.775891,3886.07075,1.832587981,3.171489477,4.118915371,665.9709497,0.798021348,2.614141174,0.994934961,9.94E-04,2038.226,2235.6313,0.086161629,0.6,16.65791487,116,2.885662375,1,1.058444442,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),30.52709457,HM,SE,1,3,0.6,0.6,0.055708601,2,0.5,1,0.05,0.086,60,CH4,20240719_CO2
21,CD2_C_NEE_19jul,-0.617376352,2024.986255,2021.386827,-0.037107506,0.101900051,0.125567501,-122.3154423,0.007537321,-1.220863273,0.985746039,1.22E-90,-0.623222337,2024.991983,1843.816126,-0.03745888,0.102251841,0.126105239,-119.3030849,0.030381457,-4.874898659,0.985624599,2.07E-04,2024.9142,2021.1986,0.101862282,0.6,16.63750598,98,0.061845843,1,1.009469079,NA,NA,-0.623222337,HM,AICc,1,3,0.6,0.6,0.060609153,2,0.5,1,0.05,0.1,60,CH4,20240719_CO2
22,CD2_C_RE_19jul,-0.628418892,2025.374834,2017.022166,-0.03779488,0.149768452,0.184242105,-114.9092411,0.003222819,-0.512845579,0.994220905,2.09E-248,-0.773898622,2025.682172,2001.512057,-0.046544441,0.102459094,0.126437196,-280.0032083,0.010318858,-1.333360494,0.997278353,0.001925702,2025.4438,2017.4128,0.044938082,0.6,16.62709037,222,0.062991467,1,1.231501203,NA,NA,-0.773898622,HM,NA,0,4,0.6,0.6,0.040269363,2,0.5,1,0.05,0.045,60,CH4,20240719_CO2
23,CD2_F_NEE_19jul,8.231434142,2036.21531,2113.952963,0.495144286,1.783715633,2.162748552,698.2964661,0.06311458,0.766750717,0.990853749,3.69E-161,10.98644811,2032.159172,2206.44069,0.660866248,1.001449793,1.28012718,534.685195,0.184950571,1.683442816,0.996795669,0.003791947,2033.085,2113.3435,0.063130307,0.6,16.62431412,158,0.825240476,1,1.334694285,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),10.98644811,HM,SE,1,3,0.6,0.6,0.047733437,2,0.5,1,0.05,0.063,60,CH4,20240719_CO2
24,CD2_F_RE_19jul,9.052172086,2042.649482,2085.149176,0.544867875,1.611722557,1.943360912,335.4904749,0.161349653,1.782441289,0.97581041,3.28E-64,15.20973964,2038.407706,2103.285667,0.915503863,0.66385976,0.872735212,211.2253826,0.424858034,2.793328773,0.995121497,0.014111169,2039.0483,2083.1719,0.126178615,0.6,16.6135177,79,0.908113125,1,1.680230943,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),15.20973964,HM,SE,1,3,0.6,0.6,0.067505274,2,0.5,1,0.05,0.13,60,CH4,20240719_CO2
